#16 ONUs
# id src init_time waited_time freq processed_time
0 2 0.00019461425613247755 0.001805385743867523 0 0.002799999999999999
0 7 0.005856709640924846 0.0017432903590751609 0 0.008400000000000005
0 10 0.007723031374788207 0.0017769686252117906 0 0.010299999999999993
0 13 0.01834843271710835 0.0017515672828915842 0 0.02089999999999993
1 2 0.036201620490375015 0.0017983795096250463 0 0.038800000000000084
0 14 0.03787342689492644 0.00182657310507367 0 0.04050000000000013
1 14 0.04375799061004125 0.001742009389959026 0 0.0463000000000003
0 0 0.07010682057371011 0.001793179426290925 0 0.07270000000000106
0 15 0.07222369839746581 0.0017763016025352796 0 0.07480000000000112
1 7 0.09462040437761264 0.0017795956223890935 0 0.09720000000000176
0 5 0.09630617972956164 0.001793820270440144 0 0.0989000000000018
0 9 0.10604073173890602 0.001759268261096042 0 0.10860000000000208
1 0 0.12341070546084612 0.0017892945391564108 0 0.12600000000000244
0 3 0.12742977812723122 0.0017702218727708718 1 0.130000000000002
0 6 0.13915555748515665 0.0017444425148441522 1 0.14170000000000071
1 6 0.1451292439017352 0.0017707560982649362 1 0.14770000000000005
1 3 0.16461579596643974 0.001784204033558251 1 0.1671999999999979
0 11 0.16686721486429185 0.0018327851357058944 1 0.16949999999999765
2 0 0.1676422439807748 0.0017577560192228725 0 0.17019999999999758
1 13 0.1874487623835082 0.0017512376164872945 0 0.1899999999999954
2 6 0.18741602841925434 0.002183971580741101 1 0.19029999999999536
2 14 0.18945428415670745 0.0017457158432878095 0 0.19199999999999517
0 4 0.1912307593385077 0.0017692406614873701 1 0.19379999999999498
3 14 0.1916460340176456 0.0017539659823494202 0 0.19419999999999493
1 4 0.2011386643024674 0.001761335697526567 1 0.20369999999999389
1 9 0.20363525639083024 0.001764743609163455 0 0.2061999999999936
3 0 0.20826195827079508 0.0017380417291981143 0 0.2107999999999931
2 7 0.21322045696331526 0.001779543036677378 0 0.21579999999999255
2 13 0.21560267071040132 0.0017973292895910598 0 0.2181999999999923
2 9 0.22383072514052302 0.001769274859468456 0 0.22639999999999139
0 8 0.2278709298467227 0.0018290701532683307 1 0.23049999999999093
1 8 0.2352362670500005 0.0017637329499897159 1 0.23779999999999013
4 14 0.23720094276608006 0.0017990572339099398 0 0.2397999999999899
2 2 0.2408648792208726 0.0017351207791169998 0 0.2433999999999895
3 9 0.24321093432483754 0.001789065675151802 0 0.24579999999998925
0 1 0.25846026972249025 0.0017397302774974088 1 0.2609999999999876
1 11 0.2635814212248814 0.001818578775105717 1 0.266199999999987
4 0 0.2789329614995557 0.0017670385004296962 0 0.2814999999999853
1 1 0.25877669065144754 0.023023309348537746 1 0.2825999999999852
2 1 0.27998017838303785 0.0018198216169474368 1 0.2825999999999852
1 15 0.28683503332219207 0.0017649666777924677 0 0.28939999999998445
2 11 0.2919707653865573 0.0018292346134266557 1 0.2945999999999839
3 7 0.2931665610720351 0.0017334389279487494 0 0.29569999999998375
3 1 0.3032417135142491 0.0017582864857336178 1 0.30579999999998264
4 1 0.3047705364250664 0.0018294635749161459 1 0.30739999999998247
3 11 0.3155070276339219 0.0017929723660594643 1 0.3180999999999813
3 6 0.31807238532909643 0.0018276146708846586 1 0.320699999999981
4 7 0.3194778574821463 0.001822142517834635 0 0.32209999999998085
2 3 0.3368637249516103 0.0017362750483687073 1 0.33939999999997894
4 6 0.35040000052911907 0.00179999947085846 1 0.35299999999997744
2 4 0.3550527115145509 0.0017472884854261017 1 0.35759999999997694
3 2 0.35682855816455933 0.0017714418354174977 0 0.35939999999997674
4 11 0.3615695214569622 0.0018304785430141024 1 0.3641999999999762
5 1 0.3675635939346679 0.0017364060653077273 1 0.37009999999997556
1 5 0.3692246555528954 0.0017753444470800517 0 0.3717999999999754
3 4 0.3714471138999266 0.001752886100048645 1 0.37399999999997513
