#7 ONUs
# id src init_time waited_time freq processed_time
0 1 9.796080191253581e-05 0.001802039198087465 0 0.0026999999999999993
0 6 0.004820838701563054 0.00177916129843695 0 0.007400000000000006
0 0 0.011986218584367162 0.0018137814156328098 0 0.014599999999999967
1 6 0.023731250463127764 0.001768749536872137 0 0.026299999999999896
0 4 0.03225974687269798 0.0017402531273019647 0 0.03479999999999997
2 6 0.040640874977843564 0.001759125022156624 0 0.04320000000000021
1 1 0.07126775397700515 0.0018322460229959203 0 0.07390000000000109
0 5 0.0759119310321659 0.0017880689678353018 0 0.07850000000000122
3 6 0.08054046444231927 0.0017595355576820598 0 0.08310000000000135
1 4 0.11542513821238642 0.0017748617876159056 0 0.11800000000000235
1 0 0.12671975599301225 0.0017802440069899228 0 0.12930000000000208
2 1 0.1370433341644119 0.001756665835589144 0 0.13960000000000095
4 6 0.15463703079540017 0.0017629692045989243 0 0.157199999999999
3 1 0.16274743542465797 0.001752564575340232 0 0.16529999999999812
5 6 0.1837925725634895 0.001807427436506387 0 0.1863999999999958
2 0 0.2542006673934974 0.0017993326064907333 0 0.25679999999998804
3 0 0.2697253743335671 0.0017746256664193383 0 0.27229999999998633
4 1 0.33271586745334003 0.0017841325466394498 0 0.3352999999999794
6 6 0.333725803418902 0.0017741965810773586 0 0.3362999999999793
0 3 0.3461227688675248 0.0017772311324532053 0 0.3486999999999779
5 1 0.3680788045215313 0.0018211954784442819 0 0.3706999999999755
1 5 0.37571654069269056 0.0017834593072841853 0 0.37829999999997466
2 5 0.39488433639802833 0.001815663601944295 0 0.39749999999997254
3 5 0.4102753420612231 0.001824657938747809 0 0.41289999999997085
7 6 0.41746256991526004 0.001737430084710112 0 0.41999999999997006
4 0 0.435673470718282 0.00182652928168614 0 0.43829999999996805
4 5 0.4412939785722543 0.0018060214277132447 0 0.44389999999996743
0 2 0.45221997332560243 0.0017800266743638882 0 0.45479999999996623
2 4 0.482699213106667 0.0018007868932959359 0 0.48529999999996287
8 6 0.5105037197091142 0.0017962802908456643 0 0.5130999999999598
5 5 0.5472099739842657 0.001790026015690116 0 0.5497999999999558
1 3 0.5687576965781334 0.001742303421820135 0 0.5712999999999534
9 6 0.574952385792658 0.0017476142072948564 0 0.5774999999999527
6 5 0.5943599397772698 0.001740060222680917 0 0.5968999999999506
1 2 0.5961381637570828 0.0017618362428676315 0 0.5986999999999504
6 1 0.6184801537937651 0.001819846206182918 0 0.6210999999999479
3 4 0.6553546318151637 0.001745368184780216 0 0.6578999999999439
10 6 0.6719153500942268 0.001784649905715363 0 0.674499999999942
7 1 0.6811363390697859 0.0017636609301552308 0 0.683699999999941
11 6 0.6856853876191098 0.0018146123808308046 0 0.6882999999999405
4 4 0.6975794651105716 0.0018205348893677309 0 0.7001999999999392
12 6 0.7235728579179125 0.001827142082023947 0 0.7261999999999363
2 3 0.7287197121287858 0.0017802878711500325 0 0.7312999999999358
5 4 0.735446191088064 0.0017538089118711575 0 0.737999999999935
8 1 0.7689934925462083 0.0018065074537231274 0 0.7715999999999313
5 0 0.7713314515999836 0.001768548399947556 0 0.7738999999999311
13 6 0.7941861137034093 0.0018138862965193514 0 0.7967999999999286
7 5 0.8098509616404472 0.0017490383594797043 0 0.8123999999999268
9 1 0.8306260599267141 0.0017739400732105226 0 0.8331999999999246
6 4 0.8497393108994482 0.001760689100474333 0 0.8522999999999225
3 3 0.8591103388457697 0.0017896611541518004 0 0.8616999999999214
6 0 0.8766181653214717 0.0017818346784478356 0 0.8791999999999195
4 3 0.8866695008108749 0.001830499189043544 0 0.8892999999999184
5 3 0.8872741573169971 0.0012258426829213631 0 0.8892999999999184
14 6 0.893023301463578 0.0017766985363397714 0 0.8955999999999177
15 6 0.8944872735805345 0.001912726419383115 0 0.8971999999999175
10 1 0.9455607664811401 0.001739233518771921 0 0.9480999999999119
11 1 0.9775992336021159 0.0018007663977925858 0 0.9801999999999084
16 6 0.9884055388269438 0.0017944611729634463 0 0.9909999999999072
12 1 0.9953499968721702 0.0017500031277363215 0 0.9978999999999064
13 1 1.0101010418680638 0.0017989581318411663 0 1.012699999999905
7 4 1.0385029835687392 0.0017970164311627013 0 1.0410999999999018
8 4 1.0470911912200516 0.0018088087798493468 0 1.0496999999999008
8 5 1.0548951909190816 0.0018048090808184813 0 1.0574999999999
6 3 1.055506259205809 0.0017937407940908923 0 1.0582999999998999
7 0 1.0671283928520747 0.0017716071478239837 0 1.0696999999998986
9 4 1.0704213073018811 0.0017786926980172257 0 1.0729999999998983
9 5 1.1052802821924066 0.0018197178074879083 0 1.1078999999998944
10 4 1.1150207088344475 0.001779291165445951 0 1.1175999999998933
11 4 1.1178982623990832 0.0018017376008099273 0 1.120499999999893
14 1 1.124157705641227 0.0017422943586653528 0 1.1266999999998923
17 6 1.1242299361643098 0.002070063835582614 0 1.1274999999998923
12 4 1.139301103270988 0.0017988967289026547 0 1.1418999999998907
7 3 1.14005653550016 0.0017434644997307291 0 1.1426999999998906
15 1 1.174111330965696 0.0017886690341908373 0 1.1766999999998868
8 0 1.1746481284300292 0.001751871569857677 0 1.1774999999998867
2 2 1.1825722358918547 0.0018277641080313156 0 1.185199999999886
16 1 1.2172000803777812 0.0017999196221010205 0 1.219799999999882
18 6 1.2189007318101648 0.001799268189717207 0 1.221499999999882
17 1 1.234640577514072 0.001759422485808182 0 1.2371999999998802
13 4 1.2455318540355147 0.0017681459643643649 0 1.248099999999879
19 6 1.2647657192184227 0.0017342807814542116 0 1.2672999999998769
9 0 1.2771480796627253 0.0017519203371503256 0 1.2796999999998755
10 0 1.2920578445390374 0.0017421554608365586 0 1.2945999999998739
18 1 1.29314779618549 0.0017522038143837904 0 1.2956999999998737
3 2 1.299802940697873 0.0017970593020000258 0 1.302399999999873
10 5 1.3065434132067062 0.0017565867931661483 0 1.3090999999998723
4 2 1.3089030320071804 0.0017969679926916893 0 1.311499999999872
11 0 1.3148055838652173 0.001794416134654142 0 1.3173999999998713
19 1 1.3329276584392438 0.0017723415606256676 0 1.3354999999998693
14 4 1.3371538319068943 0.001746168092974676 0 1.3396999999998689
20 6 1.3400462276989162 0.0017537723009524164 0 1.3425999999998686
21 6 1.3433152033644482 0.0017847966354200828 0 1.3458999999998682
20 1 1.3577581936318635 0.0017418063680032514 0 1.3602999999998666
8 3 1.358019380945302 0.0018806190545646029 0 1.3610999999998665
22 6 1.367037634077577 0.0017623659222887333 0 1.3695999999998656
21 1 1.3871254640222876 0.0017745359775758196 0 1.3896999999998634
15 4 1.4257844093071164 0.0018155906927428411 0 1.4283999999998591
16 4 1.4433079445111283 0.0017920554887289608 0 1.4458999999998572
12 0 1.4471447603700345 0.0017552396298223805 0 1.4496999999998568
9 3 1.4491365841873465 0.0017634158125101607 0 1.4516999999998565
11 5 1.4539982071151512 0.0018017928847049447 0 1.456599999999856
23 6 1.454355778168271 0.0018442218315850578 0 1.457399999999856
22 1 1.4650947810041823 0.0018052189956725417 0 1.4676999999998548
12 5 1.5000640936943817 0.0017359063054693813 0 1.502599999999851
13 5 1.5046936744068107 0.001806325593039837 0 1.5072999999998504
17 4 1.5130823946030925 0.001817605396757127 0 1.5156999999998495
24 6 1.5139540270563363 0.0017459729435131965 0 1.5164999999998494
18 4 1.5238666305679203 0.0017333694319281445 0 1.5263999999998483
5 2 1.5350928370006285 0.001807162999218681 0 1.537699999999847
6 2 1.5425277203429952 0.0017722796568511168 0 1.5450999999998463
7 2 1.5469831161989966 0.0018168838008492116 0 1.5495999999998458
13 0 1.584786061559839 0.0018139384400026604 0 1.5873999999998416
14 5 1.5972675977140385 0.0018324022858018374 0 1.5998999999998402
14 0 1.6214297369369617 0.0017702630628759763 0 1.6239999999998376
19 4 1.6364582881439174 0.0017417118559186484 0 1.638999999999836
10 3 1.6555017633225924 0.0017982366772415492 0 1.6580999999998338
11 3 1.665975181128053 0.0018248188717797653 0 1.6685999999998327
23 1 1.6697406455110027 0.0017593544888296897 0 1.6722999999998323
25 6 1.6771926327548843 0.0018073672449472333 0 1.6797999999998314
15 5 1.6843357488694977 0.0017642511303330721 0 1.6868999999998306
20 4 1.6846589642769647 0.0018410357228659802 0 1.6876999999998306
15 0 1.7082665233338667 0.0017334766659613532 0 1.710799999999828
24 1 1.7105035312848997 0.0017964687149281122 0 1.7130999999998278
26 6 1.7329323872687208 0.0017676127311045953 0 1.7354999999998253
16 0 1.741984762410201 0.0018152375896234307 0 1.7445999999998243
25 1 1.7510680512283183 0.0018319487715050542 0 1.7536999999998233
12 3 1.7947232827055428 0.0017767172942757536 0 1.7972999999998185
17 0 1.8017713571647354 0.001828642835082439 0 1.8043999999998177
18 0 1.807336169649387 0.0017638303504301511 0 1.809899999999817
8 2 1.829486697027162 0.0018133029726528083 0 1.8320999999998147
19 0 1.840901880485841 0.0017981195139724626 0 1.8434999999998134
13 3 1.8414238448601263 0.0017761551396870967 0 1.8442999999998133
16 5 1.8458693605527738 0.0018306394470390952 0 1.8484999999998128
27 6 1.8822257268174345 0.0017742731823744418 0 1.8847999999998089
20 0 1.927344534641743 0.0017554653580609259 0 1.9298999999998039
21 0 1.947094285152605 0.0018057148471968265 0 1.9496999999998017
21 4 1.9631426588487761 0.0017573411510238834 0 1.9656999999998
22 4 1.9651997795109 0.0018002204888998286 0 1.9677999999997997
26 1 1.9744932139999583 0.0018067859998405211 0 1.9770999999997987
28 6 1.9963624619896578 0.0017375380101385396 0 1.9988999999997963
27 1 1.9991399659857674 0.001760034014030687 0 2.0016999999997998
22 0 2.0008019349468853 0.0017980650529163533 0 2.0033999999998033
23 4 2.0059152768964785 0.001784723103333885 0 2.008499999999814
24 4 2.008245063984723 0.001754936015094355 0 2.010799999999819
28 1 2.0160818672175402 0.0018181327822937021 0 2.0186999999998356
17 5 2.0183143165744606 0.001785683425377993 0 2.0208999999998403
25 4 2.0249048603404947 0.0017951396593578473 0 2.027499999999854
23 0 2.043175010961654 0.0018249890382371348 0 2.045799999999893
9 2 2.058253270962385 0.0017467290375376976 0 2.0607999999999245
18 5 2.0699879180199776 0.0018120819799700705 0 2.0725999999999494
19 5 2.093841518026493 0.0017584819735048107 0 2.0963999999999996
26 4 2.0952711061283367 0.0019288938716646165 0 2.098000000000003
29 1 2.135198199863084 0.0018018001370014858 0 2.137800000000087
10 2 2.1772431413472186 0.0017568586529552732 0 2.1798000000001756
14 3 2.208545966083636 0.001754033916603781 0 2.2111000000002416
27 4 2.2104691942823447 0.0018308057178995085 0 2.213100000000246
24 0 2.2148669007778445 0.0018330992224089293 0 2.217500000000255
25 0 2.221121386625146 0.0017786133751207522 0 2.2237000000002682
30 1 2.224009632182663 0.0017903678176098836 0 2.2266000000002744
20 5 2.2310741071562674 0.0018258928440202382 0 2.2337000000002893
11 2 2.246818279530471 0.0017817204698498124 0 2.2494000000003225
21 5 2.2620974655350023 0.0018025344653507247 0 2.2647000000003548
29 6 2.273519448580776 0.0017805514196012062 0 2.276100000000379
28 4 2.3020371523177254 0.0017628476827118433 0 2.304600000000439
31 1 2.331798861657484 0.0018011383430160954 0 2.334400000000502
29 4 2.366831748764748 0.0017682512358261349 0 2.3694000000005757
30 4 2.3752761449757847 0.0018238550248073082 0 2.3779000000005936
31 4 2.3806671465104907 0.0018328534901126403 0 2.383300000000605
12 2 2.3950754645928978 0.0018245354077359721 0 2.3977000000006354
26 0 2.404015619821631 0.0017843801790213831 0 2.406600000000654
30 6 2.4056938580466767 0.0018061419539794343 0 2.408300000000658
32 4 2.432508862639216 0.0017911373614967196 0 2.4351000000007144
15 3 2.455270177789656 0.0018298222111048368 0 2.4579000000007625
13 2 2.4681422371217887 0.0017577628789990918 0 2.4707000000007895
16 3 2.5019420981488416 0.0017579018520175183 0 2.504500000000861
33 4 2.5055068642254597 0.0017931357754070731 0 2.5081000000008684
27 0 2.5069420865485625 0.001757913452307136 0 2.5095000000008714
32 1 2.507513223028665 0.0017867769722057503 0 2.510200000000873
31 6 2.512956309098209 0.0017436909026731229 0 2.515500000000884
34 4 2.5288027551440106 0.0017972448569052446 0 2.5314000000009176
22 5 2.53015978774496 0.0017402122559584399 0 2.5327000000009203
33 1 2.5688276491226327 0.001772350878367579 0 2.571400000001002
17 3 2.58362739656504 0.0017726034359917264 0 2.5862000000010332
28 0 2.5929648801792644 0.001735119821786757 0 2.595500000001053
14 2 2.6003269832711458 0.0017730167299210287 0 2.6029000000010685
15 2 2.635012286690693 0.0017877133104469145 0 2.6376000000011417
35 4 2.6499905982986123 0.0018094017025593878 0 2.6526000000011734
18 3 2.6553703842598875 0.0018296157412955871 0 2.6580000000011847
19 3 2.6682053731872357 0.0017946268139743538 0 2.6708000000012118
32 6 2.6708670854733514 0.0018329145278643821 0 2.6735000000012175
29 0 2.7038954496379777 0.001804550363307733 0 2.706500000001287
34 1 2.713290356516149 0.0018096434851564425 0 2.715900000001307
16 2 2.715661506135741 0.001738493865568902 0 2.718200000001312
