#2 ONUs
# id src init_time waited_time freq processed_time
0 1 0.0076099252740274475 0.0017900747259725512 0 0.010199999999999994
0 0 0.04564004292910623 0.0017599570708941026 0 0.048200000000000354
1 1 0.1129446928796297 0.0017553071203725568 0 0.11550000000000228
2 1 0.1623233151321451 0.001776684867853151 0 0.16489999999999816
3 1 0.28922138854170026 0.0017786114582840074 0 0.2917999999999842
1 0 0.352828058762143 0.0017719412378342514 0 0.3553999999999772
2 0 0.3572450410246378 0.001754958975339005 0 0.3597999999999767
3 0 0.37253050877596383 0.001769491224011266 0 0.375099999999975
4 0 0.5365693449473127 0.0018306550526443477 0 0.5391999999999569
4 1 0.5594945509738657 0.0018054490260888123 0 0.5620999999999544
5 1 0.6613976622644703 0.001802337735473003 0 0.6639999999999432
6 1 0.6788040430385804 0.0017959569613609228 0 0.6813999999999413
5 0 0.7186750194694873 0.0018249805304496602 0 0.7212999999999369
7 1 0.7321607533112846 0.0017392466886508862 0 0.7346999999999354
6 0 0.9213534928615345 0.0017465071383802044 0 0.9238999999999146
8 1 0.9494853722293602 0.0018146277705513025 0 0.9520999999999115
9 1 0.9721827465382389 0.0018172534616701652 0 0.974799999999909
7 0 1.0838960574342866 0.0018039425656102281 0 1.0864999999998968
8 0 1.1308574268793525 0.0017425731205391592 0 1.1333999999998916
10 1 1.1643610552600359 0.001738944739852144 0 1.166899999999888
11 1 1.1790959835748087 0.0018040164250776591 0 1.1816999999998863
9 0 1.2569156545385232 0.0017843454613546417 0 1.2594999999998777
10 0 1.3494235790614502 0.0017764209384174556 0 1.3519999999998675
11 0 1.4776942744966994 0.0018057255031540542 0 1.4802999999998534
12 0 1.5014839199367185 0.001816080063132386 0 1.5040999999998508
12 1 1.5341932612216633 0.0018067387781839361 0 1.5367999999998472
13 0 1.5975187614065987 0.0017812385932416408 0 1.6000999999998402
13 1 1.6211517618929756 0.0017482381068620878 0 1.6236999999998376
14 1 1.6656791391610157 0.001820860838817051 0 1.6682999999998327
14 0 1.686977797056262 0.001822202943568385 0 1.6895999999998303
15 0 1.728731650478637 0.0017683495211888722 0 1.7312999999998258
16 0 1.763733518240904 0.001766481758918026 0 1.766299999999822
17 0 1.7817040285746195 0.0017959714252004932 0 1.78429999999982
15 1 1.7957618682819185 0.0017381317178999378 0 1.7982999999998184
16 1 1.8076695253846775 0.0018304746151396323 0 1.810299999999817
17 1 1.8332307001573012 0.0017692998425131723 0 1.8357999999998142
18 1 1.840395760635015 0.0018042393647985655 0 1.8429999999998135
18 0 1.8969152326234378 0.001784767376369567 0 1.8994999999998072
19 1 1.9435453835992633 0.0017546164005388665 0 1.946099999999802
19 0 1.9781427675389898 0.001757232460808611 0 1.9806999999997983
20 0 1.9821029054301598 0.001797094569638169 0 1.9846999999997978
20 1 2.021921654164944 0.0017783458349023284 0 2.024499999999848
21 0 2.0400116748461823 0.0017883251537020861 0 2.042599999999886
22 0 2.049735691092705 0.0017643089071999185 0 2.0522999999999065
23 0 2.0500335884603946 0.001466411539510215 0 2.0522999999999065
21 1 2.0639377688778597 0.0017622311220750753 0 2.0664999999999365
22 1 2.0768935493438856 0.0018064506560766525 0 2.079499999999964
23 1 2.11277600514396 0.0018239948560778707 0 2.1154000000000397
24 1 2.1441025703698875 0.0017974296302165627 0 2.1467000000001057
25 1 2.2350487079538195 0.0017512920464763937 0 2.2376000000002976
26 1 2.2431076159122045 0.0017923840881084452 0 2.2457000000003147
27 1 2.306574788009006 0.0018252119914410336 0 2.3092000000004487
28 1 2.3522555362548374 0.0017444637457058043 0 2.354800000000545
29 1 2.532135988626368 0.0017640113745547303 0 2.5347000000009245
30 1 2.5327092261031523 0.0011907738977705584 0 2.5347000000009245
31 1 2.573468879316105 0.0018311206849053185 0 2.576100000001012
32 1 2.642097777985641 0.0018022220155140545 0 2.6447000000011567
24 0 2.6672733844433494 0.0018266155578587906 0 2.66990000000121
25 0 2.7399823684540867 0.0018176315472748783 0 2.7426000000013633
26 0 2.8042700499826636 0.0018299500188336815 0 2.806900000001499
27 0 2.914985519071548 0.0018144809301827713 0 2.9176000000017326
28 0 2.9501622317499665 0.0017377682518384674 0 2.9527000000018067
29 0 2.9533876709300246 0.0018123290717872997 0 2.9560000000018136
33 1 2.992047105889482 0.0017528941124114183 0 2.994600000001895
30 0 3.02297810750077 0.0018218925011890263 0 3.0256000000019605
31 0 3.157061791473753 0.001738208528488716 0 3.1596000000022433
32 0 3.1869448418480846 0.0017551581542201156 0 3.1895000000023064
34 1 3.233288911115262 0.001811088887140766 0 3.2359000000024043
33 0 3.3021612295757885 0.0017387704267592952 0 3.3047000000025495
34 0 3.332075648856864 0.001824351145747194 0 3.334700000002613
35 0 3.420751728368193 0.0017482716346051141 0 3.4233000000027998
35 1 3.4224151177323434 0.0017848822704582545 0 3.4250000000028034
36 1 3.4504206642713133 0.0017793357315474267 0 3.4530000000028624
36 0 3.464689816307214 0.0018101836956767592 0 3.4673000000028926
37 1 3.484297700761153 0.001802299241779437 0 3.486900000002934
37 0 3.4874862563738764 0.001813743629062614 0 3.4901000000029407
38 0 3.491371462761034 0.0018285372419133417 0 3.494000000002949
38 1 3.52750212266689 0.0017978773361333467 0 3.530100000003025
39 1 3.5365774510163246 0.0018225489867180755 0 3.5392000000030444
39 0 3.542060558054074 0.001739441948980236 0 3.5446000000030558
40 0 3.6336418939550845 0.001758106048162844 0 3.636200000003249
41 0 3.6340523103054494 0.0013476896977979713 0 3.636200000003249
40 1 3.678519710449154 0.0017802895541882968 0 3.681100000003344
41 1 3.6996447691530068 0.0017552308503798741 0 3.7022000000033883
42 1 3.7651787494319047 0.0018212505716204141 0 3.7678000000035268
42 0 3.7827085964328395 0.001791403570722494 0 3.7853000000035637
43 0 3.823185067330961 0.00181493267268662 0 3.825800000003649
43 1 3.846063412899655 0.0017365871040406766 0 3.8486000000036973
44 0 3.8573546367353915 0.0017453632683279707 0 3.859900000003721
45 0 3.8720873577210537 0.0018126422826969524 0 3.8747000000037524
44 1 3.903149505830484 0.0017504941733319512 0 3.905700000003818
45 1 3.915020481976089 0.001779518027752225 0 3.917600000003843
46 0 4.071277965927906 0.00182203407594006 0 4.073900000003844
46 1 4.088466147508516 0.0017338524952901224 0 4.091000000003804
47 0 4.095903186219679 0.0017968137841100074 0 4.098500000003787
47 1 4.124613833597152 0.0017861664065694782 0 4.12720000000372
48 1 4.1280082681210875 0.0017917318826263795 0 4.130600000003712
49 1 4.141736255164389 0.001763744839292869 0 4.14430000000368
48 0 4.145061581614658 0.0017384183890163385 0 4.147600000003672
50 1 4.186525401926751 0.0017745980768264502 0 4.189100000003576
49 0 4.2033778946206315 0.0018221053829066136 0 4.206000000003536
51 1 4.395630420179529 0.0017695798235610738 0 4.398200000003088
52 1 4.400085761884489 0.0018142381185910494 0 4.402700000003078
53 1 4.47666882157104 0.0018311784318614244 0 4.479300000002899
54 1 4.490521024607734 0.0017789753951351628 0 4.493100000002867
55 1 4.653316897198424 0.0017831028040653507 0 4.655900000002488
50 0 4.662437942123476 0.001762057878992529 0 4.6650000000024665
56 1 4.692283062948989 0.001816937053409795 0 4.694900000002397
57 1 4.771117428874055 0.0017825711281602707 0 4.773700000002213
58 1 4.784543261045172 0.00175673895701145 0 4.787100000002182
59 1 4.785038371685858 0.0012616283163255915 0 4.787100000002182
60 1 4.813556449106821 0.0017435508952949874 0 4.816100000002114
51 0 4.885834950038395 0.0017650499635530892 0 4.888400000001946
52 0 4.902057368356137 0.0017426316457731517 0 4.904600000001908
53 0 4.967243275451203 0.0017567245505549778 0 4.969800000001756
